t,c_mean,c_surface,c_bulk,gamma_max,gamma_surface,R_max,R_surface,j_mean
5.13850000e+01,1.02126064e+04,1.02126114e+04,1.02126059e+04,5.91495776e-01,5.91495529e-01,1.20739384e-04,1.20739384e-04,5.47681914e+00
5.13900000e+01,1.02126226e+04,1.02127455e+04,1.02126101e+04,5.91495594e-01,5.91490260e-01,1.31746089e-01,1.31746089e-01,4.70995089e+00
5.13950000e+01,1.02126462e+04,1.02130025e+04,1.02126101e+04,5.91495594e-01,5.91480001e-01,3.88287632e-01,3.88287632e-01,6.06527205e+00
5.14000000e+01,1.02126652e+04,1.02126700e+04,1.02126647e+04,5.91493412e-01,5.91493281e-01,2.15460120e-03,2.15460120e-03,4.91547406e+00
5.14050000e+01,1.02126858e+04,1.02128948e+04,1.02126647e+04,5.91493412e-01,5.91484295e-01,2.26474083e-01,2.26474083e-01,5.18625987e+00
5.14100000e+01,1.02127054e+04,1.02131078e+04,1.02126647e+04,5.91493412e-01,5.91475788e-01,4.39047411e-01,4.39047411e-01,5.95316172e+00
5.14150000e+01,1.02127280e+04,1.02128129e+04,1.02127194e+04,5.91491224e-01,5.91487561e-01,9.00731821e-02,9.00731821e-02,4.59785840e+00
5.14200000e+01,1.02127448e+04,1.02129957e+04,1.02127194e+04,5.91491224e-01,5.91480268e-01,2.72510774e-01,2.72510774e-01,5.74769398e+00
5.14250000e+01,1.02127704e+04,1.02127754e+04,1.02127698e+04,5.91489217e-01,5.91488970e-01,1.20740666e-04,1.20740666e-04,5.47693803e+00
5.14300000e+01,1.02127866e+04,1.02129094e+04,1.02127741e+04,5.91489035e-01,5.91483701e-01,1.31747487e-01,1.31747487e-01,4.71005313e+00
5.14350000e+01,1.02128102e+04,1.02131665e+04,1.02127741e+04,5.91489035e-01,5.91473442e-01,3.88291754e-01,3.88291754e-01,6.06540371e+00
5.14400000e+01,1.02128292e+04,1.02128340e+04,1.02128287e+04,5.91486853e-01,5.91486722e-01,2.15462408e-03,2.15462408e-03,4.91558076e+00
5.14450000e+01,1.02128498e+04,1.02130588e+04,1.02128287e+04,5.91486853e-01,5.91477736e-01,2.26476488e-01,2.26476488e-01,5.18637244e+00
5.14500000e+01,1.02128694e+04,1.02132718e+04,1.02128287e+04,5.91486853e-01,5.91469229e-01,4.39052072e-01,4.39052072e-01,5.95329094e+00
5.14550000e+01,1.02128920e+04,1.02129769e+04,1.02128834e+04,5.91484665e-01,5.91481002e-01,9.00741384e-02,9.00741384e-02,4.59795821e+00
5.14600000e+01,1.02129088e+04,1.02131597e+04,1.02128834e+04,5.91484664e-01,5.91473709e-01,2.72513667e-01,2.72513667e-01,5.74781874e+00
5.14650000e+01,1.02129343e+04,1.02129393e+04,1.02129338e+04,5.91482658e-01,5.91482411e-01,1.20741948e-04,1.20741948e-04,5.47705692e+00
5.14700000e+01,1.02129505e+04,1.02130734e+04,1.02129381e+04,5.91482476e-01,5.91477142e-01,1.31748886e-01,1.31748886e-01,4.71015536e+00
5.14750000e+01,1.02129742e+04,1.02133305e+04,1.02129381e+04,5.91482476e-01,5.91466883e-01,3.88295876e-01,3.88295876e-01,6.06553537e+00
5.14800000e+01,1.02129931e+04,1.02129980e+04,1.02129926e+04,5.91480294e-01,5.91480163e-01,2.15464695e-03,2.15464695e-03,4.91568746e+00
5.14850000e+01,1.02130138e+04,1.02132228e+04,1.02129926e+04,5.91480294e-01,5.91471177e-01,2.26478892e-01,2.26478892e-01,5.18648502e+00
5.14900000e+01,1.02130334e+04,1.02134357e+04,1.02129927e+04,5.91480294e-01,5.91462670e-01,4.39056733e-01,4.39056733e-01,5.95342016e+00
5.14950000e+01,1.02130560e+04,1.02131409e+04,1.02130474e+04,5.91478105e-01,5.91474443e-01,9.00750947e-02,9.00750947e-02,4.59805801e+00
5.15000000e+01,1.02130728e+04,1.02133237e+04,1.02130474e+04,5.91478105e-01,5.91467150e-01,2.72516560e-01,2.72516560e-01,5.74794350e+00
5.15050000e+01,1.02130983e+04,1.02131033e+04,1.02130978e+04,5.91476099e-01,5.91475852e-01,1.20743230e-04,1.20743230e-04,5.47717580e+00
5.15100000e+01,1.02131145e+04,1.02132374e+04,1.02131021e+04,5.91475917e-01,5.91470583e-01,1.31750285e-01,1.31750285e-01,4.71025760e+00
5.15150000e+01,1.02131381e+04,1.02134944e+04,1.02131021e+04,5.91475917e-01,5.91460324e-01,3.88299998e-01,3.88299998e-01,6.06566703e+00
5.15200000e+01,1.02131571e+04,1.02131620e+04,1.02131566e+04,5.91473735e-01,5.91473604e-01,2.15466983e-03,2.15466983e-03,4.91579416e+00
5.15250000e+01,1.02131778e+04,1.02133867e+04,1.02131566e+04,5.91473735e-01,5.91464618e-01,2.26481297e-01,2.26481297e-01,5.18659760e+00
5.15300000e+01,1.02131973e+04,1.02135997e+04,1.02131566e+04,5.91473735e-01,5.91456111e-01,4.39061394e-01,4.39061394e-01,5.95354938e+00
5.15350000e+01,1.02132199e+04,1.02133048e+04,1.02132113e+04,5.91471546e-01,5.91467884e-01,9.00760509e-02,9.00760509e-02,4.59815781e+00
5.15400000e+01,1.02132367e+04,1.02134876e+04,1.02132113e+04,5.91471546e-01,5.91460591e-01,2.72519453e-01,2.72519453e-01,5.74806827e+00
5.15450000e+01,1.02132623e+04,1.02132673e+04,1.02132618e+04,5.91469540e-01,5.91469293e-01,1.20744512e-04,1.20744512e-04,5.47729468e+00
5.15500000e+01,1.02132785e+04,1.02134014e+04,1.02132661e+04,5.91469358e-01,5.91464024e-01,1.31751683e-01,1.31751683e-01,4.71035984e+00
5.15550000e+01,1.02133021e+04,1.02136584e+04,1.02132661e+04,5.91469358e-01,5.91453766e-01,3.88304120e-01,3.88304120e-01,6.06579868e+00
5.15600000e+01,1.02133211e+04,1.02133259e+04,1.02133206e+04,5.91467176e-01,5.91467045e-01,2.15469270e-03,2.15469270e-03,4.91590085e+00
5.15650000e+01,1.02133417e+04,1.02135507e+04,1.02133206e+04,5.91467176e-01,5.91458059e-01,2.26483701e-01,2.26483701e-01,5.18671017e+00
5.15700000e+01,1.02133613e+04,1.02137637e+04,1.02133206e+04,5.91467176e-01,5.91449553e-01,4.39066054e-01,4.39066054e-01,5.95367860e+00
5.15750000e+01,1.02133839e+04,1.02134688e+04,1.02133753e+04,5.91464988e-01,5.91461325e-01,9.00770071e-02,9.00770071e-02,4.59825761e+00
5.15800000e+01,1.02134007e+04,1.02136516e+04,1.02133753e+04,5.91464988e-01,5.91454033e-01,2.72522345e-01,2.72522345e-01,5.74819302e+00
5.15850000e+01,1.02134263e+04,1.02134312e+04,1.02134257e+04,5.91462981e-01,5.91462734e-01,1.20745793e-04,1.20745793e-04,5.47741356e+00
5.15900000e+01,1.02134425e+04,1.02135653e+04,1.02134300e+04,5.91462799e-01,5.91457466e-01,1.31753082e-01,1.31753082e-01,4.71046207e+00
5.15950000e+01,1.02134661e+04,1.02138224e+04,1.02134300e+04,5.91462799e-01,5.91447207e-01,3.88308242e-01,3.88308242e-01,6.06593034e+00
5.16000000e+01,1.02134851e+04,1.02134899e+04,1.02134846e+04,5.91460617e-01,5.91460486e-01,2.15471557e-03,2.15471557e-03,4.91600755e+00
5.16050000e+01,1.02135057e+04,1.02137147e+04,1.02134846e+04,5.91460617e-01,5.91451500e-01,2.26486105e-01,2.26486105e-01,5.18682274e+00
5.16100000e+01,1.02135253e+04,1.02139276e+04,1.02134846e+04,5.91460617e-01,5.91442994e-01,4.39070714e-01,4.39070714e-01,5.95380782e+00
5.16150000e+01,1.02135479e+04,1.02136328e+04,1.02135393e+04,5.91458429e-01,5.91454766e-01,9.00779632e-02,9.00779632e-02,4.59835741e+00
5.16200000e+01,1.02135647e+04,1.02138156e+04,1.02135393e+04,5.91458429e-01,5.91447474e-01,2.72525238e-01,2.72525238e-01,5.74831778e+00
5.16250000e+01,1.02135902e+04,1.02135952e+04,1.02135897e+04,5.91456422e-01,5.91456175e-01,1.20747075e-04,1.20747075e-04,5.47753244e+00
5.16300000e+01,1.02136064e+04,1.02137293e+04,1.02135940e+04,5.91456240e-01,5.91450907e-01,1.31754480e-01,1.31754480e-01,4.71056431e+00
5.16350000e+01,1.02136300e+04,1.02139863e+04,1.02135940e+04,5.91456240e-01,5.91440648e-01,3.88312363e-01,3.88312363e-01,6.06606199e+00
5.16400000e+01,1.02136490e+04,1.02136539e+04,1.02136485e+04,5.91454059e-01,5.91453927e-01,2.15473844e-03,2.15473844e-03,4.91611424e+00
5.16450000e+01,1.02136697e+04,1.02138786e+04,1.02136485e+04,5.91454059e-01,5.91444942e-01,2.26488508e-01,2.26488508e-01,5.18693531e+00
5.16500000e+01,1.02136892e+04,1.02140916e+04,1.02136485e+04,5.91454059e-01,5.91436436e-01,4.39075374e-01,4.39075374e-01,5.95393704e+00
5.16550000e+01,1.02137118e+04,1.02137967e+04,1.02137032e+04,5.91451870e-01,5.91448208e-01,9.00789193e-02,9.00789193e-02,4.59845721e+00
5.16600000e+01,1.02137286e+04,1.02139795e+04,1.02137032e+04,5.91451870e-01,5.91440915e-01,2.72528130e-01,2.72528130e-01,5.74844254e+00
5.16650000e+01,1.02137542e+04,1.02137592e+04,1.02137537e+04,5.91449864e-01,5.91449617e-01,1.20748356e-04,1.20748356e-04,5.47765132e+00
5.16700000e+01,1.02137704e+04,1.02138933e+04,1.02137580e+04,5.91449682e-01,5.91444348e-01,1.31755879e-01,1.31755879e-01,4.71066654e+00
5.16750000e+01,1.02137940e+04,1.02141503e+04,1.02137580e+04,5.91449682e-01,5.91434090e-01,3.88316484e-01,3.88316484e-01,6.06619364e+00
5.16800000e+01,1.02138130e+04,1.02138178e+04,1.02138125e+04,5.91447500e-01,5.91447369e-01,2.15476131e-03,2.15476131e-03,4.91622094e+00
5.16850000e+01,1.02138336e+04,1.02140426e+04,1.02138125e+04,5.91447500e-01,5.91438383e-01,2.26490912e-01,2.26490912e-01,5.18704788e+00
5.16900000e+01,1.02138532e+04,1.02142556e+04,1.02138125e+04,5.91447500e-01,5.91429877e-01,4.39080034e-01,4.39080034e-01,5.95406626e+00
5.16950000e+01,1.02138758e+04,1.02139607e+04,1.02138672e+04,5.91445312e-01,5.91441649e-01,9.00798753e-02,9.00798753e-02,4.59855701e+00
5.17000000e+01,1.02138926e+04,1.02141435e+04,1.02138672e+04,5.91445312e-01,5.91434357e-01,2.72531023e-01,2.72531023e-01,5.74856729e+00
5.17050000e+01,1.02139182e+04,1.02139231e+04,1.02139176e+04,5.91443305e-01,5.91443058e-01,1.20749638e-04,1.20749638e-04,5.47777020e+00
5.17100000e+01,1.02139344e+04,1.02140572e+04,1.02139219e+04,5.91443123e-01,5.91437790e-01,1.31757277e-01,1.31757277e-01,4.71076877e+00
5.17150000e+01,1.02139580e+04,1.02143142e+04,1.02139219e+04,5.91443123e-01,5.91427532e-01,3.88320605e-01,3.88320605e-01,6.06632529e+00
5.17200000e+01,1.02139770e+04,1.02139818e+04,1.02139765e+04,5.91440942e-01,5.91440810e-01,2.15478418e-03,2.15478418e-03,4.91632763e+00
5.17250000e+01,1.02139976e+04,1.02142065e+04,1.02139765e+04,5.91440941e-01,5.91431825e-01,2.26493316e-01,2.26493316e-01,5.18716045e+00
5.17300000e+01,1.02140172e+04,1.02144195e+04,1.02139765e+04,5.91440941e-01,5.91423319e-01,4.39084694e-01,4.39084694e-01,5.95419547e+00
5.17350000e+01,1.02140398e+04,1.02141247e+04,1.02140312e+04,5.91438753e-01,5.91435091e-01,9.00808313e-02,9.00808313e-02,4.59865681e+00
5.17400000e+01,1.02140566e+04,1.02143074e+04,1.02140312e+04,5.91438753e-01,5.91427799e-01,2.72533915e-01,2.72533915e-01,5.74869205e+00
5.17450000e+01,1.02140821e+04,1.02140871e+04,1.02140816e+04,5.91436747e-01,5.91436500e-01,1.20750919e-04,1.20750919e-04,5.47788908e+00
5.17500000e+01,1.02140983e+04,1.02142212e+04,1.02140859e+04,5.91436565e-01,5.91431232e-01,1.31758675e-01,1.31758675e-01,4.71087100e+00
5.17550000e+01,1.02141219e+04,1.02144782e+04,1.02140859e+04,5.91436565e-01,5.91420973e-01,3.88324726e-01,3.88324726e-01,6.06645694e+00
5.17600000e+01,1.02141409e+04,1.02141458e+04,1.02141404e+04,5.91434383e-01,5.91434252e-01,2.15480705e-03,2.15480705e-03,4.91643432e+00
5.17650000e+01,1.02141616e+04,1.02143705e+04,1.02141404e+04,5.91434383e-01,5.91425267e-01,2.26495719e-01,2.26495719e-01,5.18727302e+00
5.17700000e+01,1.02141811e+04,1.02145835e+04,1.02141404e+04,5.91434383e-01,5.91416761e-01,4.39089353e-01,4.39089353e-01,5.95432469e+00
5.17750000e+01,1.02142037e+04,1.02142886e+04,1.02141951e+04,5.91432195e-01,5.91428532e-01,9.00817872e-02,9.00817872e-02,4.59875660e+00
5.17800000e+01,1.02142205e+04,1.02144714e+04,1.02141951e+04,5.91432195e-01,5.91421240e-01,2.72536807e-01,2.72536807e-01,5.74881680e+00
5.17850000e+01,1.02142461e+04,1.02142511e+04,1.02142456e+04,5.91430188e-01,5.91429941e-01,1.20752201e-04,1.20752201e-04,5.47800795e+00
5.17900000e+01,1.02142623e+04,1.02143851e+04,1.02142498e+04,5.91430006e-01,5.91424673e-01,1.31760073e-01,1.31760073e-01,4.71097323e+00
5.17950000e+01,1.02142859e+04,1.02146422e+04,1.02142498e+04,5.91430006e-01,5.91414415e-01,3.88328847e-01,3.88328847e-01,6.06658858e+00
5.18000000e+01,1.02143049e+04,1.02143097e+04,1.02143044e+04,5.91427825e-01,5.91427693e-01,2.15482991e-03,2.15482991e-03,4.91654101e+00
5.18050000e+01,1.02143255e+04,1.02145345e+04,1.02143044e+04,5.91427825e-01,5.91418708e-01,2.26498123e-01,2.26498123e-01,5.18738559e+00
5.18100000e+01,1.02143451e+04,1.02147474e+04,1.02143044e+04,5.91427825e-01,5.91410203e-01,4.39094012e-01,4.39094012e-01,5.95445390e+00
5.18150000e+01,1.02143677e+04,1.02144526e+04,1.02143591e+04,5.91425636e-01,5.91421974e-01,9.00827431e-02,9.00827431e-02,4.59885640e+00
5.18200000e+01,1.02143845e+04,1.02146353e+04,1.02143591e+04,5.91425636e-01,5.91414682e-01,2.72539699e-01,2.72539699e-01,5.74894155e+00
5.18250000e+01,1.02144100e+04,1.02144150e+04,1.02144095e+04,5.91423630e-01,5.91423383e-01,1.20753482e-04,1.20753482e-04,5.47812683e+00
5.18300000e+01,1.02144262e+04,1.02145491e+04,1.02144138e+04,5.91423448e-01,5.91418115e-01,1.31761472e-01,1.31761472e-01,4.71107546e+00
5.18350000e+01,1.02144499e+04,1.02148061e+04,1.02144138e+04,5.91423448e-01,5.91407857e-01,3.88332967e-01,3.88332967e-01,6.06672023e+00
5.18400000e+01,1.02144688e+04,1.02144737e+04,1.02144683e+04,5.91421266e-01,5.91421135e-01,2.15485278e-03,2.15485278e-03,4.91664770e+00
5.18450000e+01,1.02144895e+04,1.02146984e+04,1.02144683e+04,5.91421266e-01,5.91412150e-01,2.26500526e-01,2.26500526e-01,5.18749816e+00
5.18500000e+01,1.02145091e+04,1.02149114e+04,1.02144683e+04,5.91421266e-01,5.91403645e-01,4.39098671e-01,4.39098671e-01,5.95458311e+00
5.18550000e+01,1.02145316e+04,1.02146165e+04,1.02145230e+04,5.91419078e-01,5.91415416e-01,9.00836989e-02,9.00836989e-02,4.59895619e+00
5.18600000e+01,1.02145484e+04,1.02147993e+04,1.02145230e+04,5.91419078e-01,5.91408124e-01,2.72542591e-01,2.72542591e-01,5.74906630e+00
5.18650000e+01,1.02145740e+04,1.02145790e+04,1.02145735e+04,5.91417072e-01,5.91416825e-01,1.20754763e-04,1.20754763e-04,5.47824570e+00
5.18700000e+01,1.02145902e+04,1.02147130e+04,1.02145778e+04,5.91416890e-01,5.91411557e-01,1.31762870e-01,1.31762870e-01,4.71117769e+00
5.18750000e+01,1.02146138e+04,1.02149701e+04,1.02145778e+04,5.91416890e-01,5.91401299e-01,3.88337087e-01,3.88337087e-01,6.06685188e+00
5.18800000e+01,1.02146328e+04,1.02146376e+04,1.02146323e+04,5.91414708e-01,5.91414577e-01,2.15487564e-03,2.15487564e-03,4.91675439e+00
5.18850000e+01,1.02146534e+04,1.02148624e+04,1.02146323e+04,5.91414708e-01,5.91405592e-01,2.26502929e-01,2.26502929e-01,5.18761072e+00
5.18900000e+01,1.02146730e+04,1.02150753e+04,1.02146323e+04,5.91414708e-01,5.91397087e-01,4.39103330e-01,4.39103330e-01,5.95471232e+00
5.18950000e+01,1.02146956e+04,1.02147805e+04,1.02146870e+04,5.91412520e-01,5.91408858e-01,9.00846547e-02,9.00846547e-02,4.59905599e+00
5.19000000e+01,1.02147124e+04,1.02149632e+04,1.02146870e+04,5.91412520e-01,5.91401566e-01,2.72545482e-01,2.72545482e-01,5.74919105e+00
5.19050000e+01,1.02147379e+04,1.02147429e+04,1.02147374e+04,5.91410514e-01,5.91410267e-01,1.20756045e-04,1.20756045e-04,5.47836457e+00
5.19100000e+01,1.02147541e+04,1.02148770e+04,1.02147417e+04,5.91410332e-01,5.91404999e-01,1.31764268e-01,1.31764268e-01,4.71127992e+00
5.19150000e+01,1.02147778e+04,1.02151340e+04,1.02147417e+04,5.91410332e-01,5.91394741e-01,3.88341207e-01,3.88341207e-01,6.06698352e+00
5.19200000e+01,1.02147967e+04,1.02148016e+04,1.02147962e+04,5.91408150e-01,5.91408019e-01,2.15489851e-03,2.15489851e-03,4.91686108e+00
5.19250000e+01,1.02148174e+04,1.02150263e+04,1.02147962e+04,5.91408150e-01,5.91399034e-01,2.26505332e-01,2.26505332e-01,5.18772329e+00
5.19300000e+01,1.02148370e+04,1.02152393e+04,1.02147962e+04,5.91408150e-01,5.91390529e-01,4.39107988e-01,4.39107988e-01,5.95484153e+00
5.19350000e+01,1.02148595e+04,1.02149444e+04,1.02148509e+04,5.91405962e-01,5.91402300e-01,9.00856105e-02,9.00856105e-02,4.59915578e+00
5.19400000e+01,1.02148763e+04,1.02151272e+04,1.02148510e+04,5.91405962e-01,5.91395008e-01,2.72548374e-01,2.72548374e-01,5.74931580e+00
5.19450000e+01,1.02149019e+04,1.02149069e+04,1.02149014e+04,5.91403956e-01,5.91403709e-01,1.20757326e-04,1.20757326e-04,5.47848345e+00
5.19500000e+01,1.02149181e+04,1.02150409e+04,1.02149057e+04,5.91403774e-01,5.91398441e-01,1.31765665e-01,1.31765665e-01,4.71138215e+00
5.19550000e+01,1.02149417e+04,1.02152979e+04,1.02149057e+04,5.91403774e-01,5.91388184e-01,3.88345327e-01,3.88345327e-01,6.06711516e+00
5.19600000e+01,1.02149607e+04,1.02149655e+04,1.02149602e+04,5.91401592e-01,5.91401461e-01,2.15492137e-03,2.15492137e-03,4.91696776e+00
5.19650000e+01,1.02149813e+04,1.02151903e+04,1.02149602e+04,5.91401592e-01,5.91392477e-01,2.26507735e-01,2.26507735e-01,5.18783585e+00
5.19700000e+01,1.02150009e+04,1.02154032e+04,1.02149602e+04,5.91401592e-01,5.91383971e-01,4.39112646e-01,4.39112646e-01,5.95497074e+00
5.19750000e+01,1.02150235e+04,1.02151084e+04,1.02150149e+04,5.91399404e-01,5.91395742e-01,9.00865662e-02,9.00865662e-02,4.59925557e+00
5.19800000e+01,1.02150403e+04,1.02152911e+04,1.02150149e+04,5.91399404e-01,5.91388451e-01,2.72551265e-01,2.72551265e-01,5.74944055e+00
5.19850000e+01,1.02150658e+04,1.02150708e+04,1.02150653e+04,5.91397398e-01,5.91397151e-01,1.20758607e-04,1.20758607e-04,5.47860232e+00
5.19900000e+01,1.02150820e+04,1.02152049e+04,1.02150696e+04,5.91397216e-01,5.91391883e-01,1.31767063e-01,1.31767063e-01,4.71148437e+00
5.19950000e+01,1.02151057e+04,1.02154619e+04,1.02150696e+04,5.91397216e-01,5.91381626e-01,3.88349446e-01,3.88349446e-01,6.06724680e+00
5.20000000e+01,1.02151246e+04,1.02151295e+04,1.02151241e+04,5.91395034e-01,5.91394903e-01,2.15494423e-03,2.15494423e-03,4.91707445e+00
5.20050000e+01,1.02151453e+04,1.02153542e+04,1.02151241e+04,5.91395034e-01,5.91385919e-01,2.26510138e-01,2.26510138e-01,5.18794841e+00
5.20100000e+01,1.02151648e+04,1.02155671e+04,1.02151241e+04,5.91395034e-01,5.91377414e-01,4.39117304e-01,4.39117304e-01,5.95509994e+00
5.20150000e+01,1.02151874e+04,1.02152723e+04,1.02151788e+04,5.91392846e-01,5.91389184e-01,9.00875218e-02,9.00875218e-02,4.59935536e+00
5.20200000e+01,1.02152042e+04,1.02154551e+04,1.02151788e+04,5.91392846e-01,5.91381893e-01,2.72554156e-01,2.72554156e-01,5.74956530e+00
5.20250000e+01,1.02152298e+04,1.02152348e+04,1.02152293e+04,5.91390840e-01,5.91390593e-01,1.20759888e-04,1.20759888e-04,5.47872118e+00
5.20300000e+01,1.02152460e+04,1.02153688e+04,1.02152335e+04,5.91390658e-01,5.91385326e-01,1.31768461e-01,1.31768461e-01,4.71158660e+00
5.20350000e+01,1.02152696e+04,1.02156258e+04,1.02152336e+04,5.91390658e-01,5.91375068e-01,3.88353566e-01,3.88353566e-01,6.06737844e+00
5.20400000e+01,1.02152886e+04,1.02152934e+04,1.02152881e+04,5.91388477e-01,5.91388345e-01,2.15496709e-03,2.15496709e-03,4.91718113e+00
5.20450000e+01,1.02153092e+04,1.02155181e+04,1.02152881e+04,5.91388477e-01,5.91379361e-01,2.26512541e-01,2.26512541e-01,5.18806097e+00
5.20500000e+01,1.02153288e+04,1.02157311e+04,1.02152881e+04,5.91388477e-01,5.91370856e-01,4.39121962e-01,4.39121962e-01,5.95522915e+00
5.20550000e+01,1.02153514e+04,1.02154363e+04,1.02153428e+04,5.91386289e-01,5.91382626e-01,9.00884774e-02,9.00884774e-02,4.59945515e+00
5.20600000e+01,1.02153682e+04,1.02156190e+04,1.02153428e+04,5.91386288e-01,5.91375335e-01,2.72557047e-01,2.72557047e-01,5.74969004e+00
5.20650000e+01,1.02153937e+04,1.02153987e+04,1.02153932e+04,5.91384282e-01,5.91384035e-01,1.20761169e-04,1.20761169e-04,5.47884005e+00
5.20700000e+01,1.02154099e+04,1.02155328e+04,1.02153975e+04,5.91384100e-01,5.91378768e-01,1.31769859e-01,1.31769859e-01,4.71168882e+00
5.20750000e+01,1.02154335e+04,1.02157898e+04,1.02153975e+04,5.91384100e-01,5.91368511e-01,3.88357685e-01,3.88357685e-01,6.06751008e+00
5.20800000e+01,1.02154525e+04,1.02154574e+04,1.02154520e+04,5.91381919e-01,5.91381788e-01,2.15498994e-03,2.15498994e-03,4.91728782e+00
5.20850000e+01,1.02154732e+04,1.02156821e+04,1.02154520e+04,5.91381919e-01,5.91372804e-01,2.26514943e-01,2.26514943e-01,5.18817353e+00
5.20900000e+01,1.02154927e+04,1.02158950e+04,1.02154520e+04,5.91381919e-01,5.91364299e-01,4.39126619e-01,4.39126619e-01,5.95535835e+00
5.20950000e+01,1.02155153e+04,1.02156002e+04,1.02155067e+04,5.91379731e-01,5.91376069e-01,9.00894329e-02,9.00894329e-02,4.59955494e+00
5.21000000e+01,1.02155321e+04,1.02157830e+04,1.02155067e+04,5.91379731e-01,5.91368778e-01,2.72559938e-01,2.72559938e-01,5.74981478e+00
5.21050000e+01,1.02155577e+04,1.02155627e+04,1.02155572e+04,5.91377725e-01,5.91377478e-01,1.20762450e-04,1.20762450e-04,5.47895892e+00
5.21100000e+01,1.02155739e+04,1.02156967e+04,1.02155614e+04,5.91377543e-01,5.91372210e-01,1.31771256e-01,1.31771256e-01,4.71179104e+00
5.21150000e+01,1.02155975e+04,1.02159537e+04,1.02155614e+04,5.91377543e-01,5.91361954e-01,3.88361804e-01,3.88361804e-01,6.06764172e+00
5.21200000e+01,1.02156165e+04,1.02156213e+04,1.02156160e+04,5.91375361e-01,5.91375230e-01,2.15501280e-03,2.15501280e-03,4.91739450e+00
5.21250000e+01,1.02156371e+04,1.02158460e+04,1.02156160e+04,5.91375361e-01,5.91366246e-01,2.26517346e-01,2.26517346e-01,5.18828609e+00
5.21300000e+01,1.02156567e+04,1.02160590e+04,1.02156160e+04,5.91375361e-01,5.91357742e-01,4.39131276e-01,4.39131276e-01,5.95548755e+00
5.21350000e+01,1.02156793e+04,1.02157641e+04,1.02156707e+04,5.91373173e-01,5.91369511e-01,9.00903884e-02,9.00903884e-02,4.59965473e+00
5.21400000e+01,1.02156961e+04,1.02159469e+04,1.02156707e+04,5.91373173e-01,5.91362221e-01,2.72562829e-01,2.72562829e-01,5.74993953e+00
5.21450000e+01,1.02157216e+04,1.02157266e+04,1.02157211e+04,5.91371167e-01,5.91370920e-01,1.20763731e-04,1.20763731e-04,5.47907778e+00
5.21500000e+01,1.02157378e+04,1.02158606e+04,1.02157254e+04,5.91370985e-01,5.91365653e-01,1.31772654e-01,1.31772654e-01,4.71189326e+00
5.21550000e+01,1.02157614e+04,1.02161176e+04,1.02157254e+04,5.91370985e-01,5.91355396e-01,3.88365922e-01,3.88365922e-01,6.06777335e+00
5.21600000e+01,1.02157804e+04,1.02157852e+04,1.02157799e+04,5.91368804e-01,5.91368673e-01,2.15503566e-03,2.15503566e-03,4.91750118e+00
5.21650000e+01,1.02158010e+04,1.02160099e+04,1.02157799e+04,5.91368804e-01,5.91359689e-01,2.26519748e-01,2.26519748e-01,5.18839865e+00
5.21700000e+01,1.02158206e+04,1.02162229e+04,1.02157799e+04,5.91368804e-01,5.91351184e-01,4.39135933e-01,4.39135933e-01,5.95561676e+00
5.21750000e+01,1.02158432e+04,1.02159281e+04,1.02158346e+04,5.91366616e-01,5.91362954e-01,9.00913439e-02,9.00913439e-02,4.59975451e+00
